ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,force1,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,force2,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,force3,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,force4,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,force5,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,force6,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_vwaOhpAurcYN8Qx,Default Response Set,Anonymous,,,67.86.178.19,0,7/23/2016 14:46,7/23/2016 14:49,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,2,2.437,13.816,15.097,18,1,,,,,,,,,,,,,,,,,,,1,,2,9.067,20.667,21.852,7,1,,,,,,,,,,,,,,,,,,,,1,2,3.774,23.591,25.619,16,1,,,,,,,,,,,,,,,,,,,,1,2,4.319,15.011,16.282,2,1,,,,,,,1,,,,,,,,,,,,,,2,14.282,28.283,29.028,33,1,,,1,,,,,,,,,,,,,,,,,,2,0.97,17.676,19.798,7,,29,1,5,,5,5,Scenario 5|Scenario 3|Scenario 2|Scenario 6|Scenario 1|Scenario 4,scenario1|item003|force1|time1,scenario2|item047|force2|time2,scenario3|item072|force3|time3,scenario4|item096|force4|time4,scenario5|item103|force5|time5,scenario6|item123|force6|time6,40.9815979,-74.11380005,-1
R_3KVG1JOQMTUZHIL,Default Response Set,Anonymous,,,174.124.247.92,0,7/23/2016 14:46,7/23/2016 14:49,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,2,29.045,30.373,31.443,2,1,,1,,,,,,,,,,,,,,,,,,,2,13.682,13.682,14.576,1,1,,,1,,,,,,,,,,,,,,,,,,4,18.601,18.601,19.369,1,1,,,,,1,,,,,,,,,,,,,,,,2,15.714,15.714,23.61,1,1,,,,,,,,,,,,,,,1,,,,,,4,13.323,13.323,14.088,1,1,,,,,,,,,,,,,1,,,,,,,,2,18.556,18.556,21.954,1,,31,1,5,,8,8,Scenario 6|Scenario 3|Scenario 4|Scenario 1|Scenario 2|Scenario 5,scenario1|item017|force1|time1,scenario2|item026|force2|time2,scenario3|item051|force3|time3,scenario4|item077|force4|time4,scenario5|item115|force5|time5,scenario6|item137|force6|time6,42.92080688,-83.47949982,-1
R_1r6sFpwMy3bJGep,Default Response Set,Anonymous,,,104.175.177.233,0,7/23/2016 14:45,7/23/2016 14:49,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,5,18.792,18.792,20.432,1,1,,,1,,,,,,,,,,,,,,,,,,1,23.041,23.041,24.35,1,1,,,,,,,,,,,,,,,,,,,,1,2,22.06,22.06,23.257,1,1,,,,1,,,,,,,,,,,,,,,,,2,16.687,16.687,19.137,1,1,,,,,,,,,,,,,,,,,,,,1,4,21.284,21.284,22.092,1,1,,,,,,,,,,1,,,,,,,,,,,4,18.036,22.287,23.013,4,,29,2,3,,5,7,Scenario 2|Scenario 1|Scenario 6|Scenario 3|Scenario 4|Scenario 5,scenario1|item016|force1|time1,scenario2|item027|force2|time2,scenario3|item072|force3|time3,scenario4|item076|force4|time4,scenario5|item120|force5|time5,scenario6|item134|force6|time6,34.00390625,-118.4337997,-1
R_50hRsTYMe9cGQvL,Default Response Set,Anonymous,,,198.153.148.7,0,7/23/2016 14:47,7/23/2016 14:49,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,2,12.365,13.557,14.317,2,1,,,,,,,,,,,,,,,,,1,,,,3,16.589,18.269,19.076,2,1,,,,,,,1,,,,,,,,,,,,,,4,13.29,14.778,15.387,3,1,1,,,,,,,,,,,,,,,,,,,,1,14.943,14.943,15.569,1,1,1,,,,,,,,,,,,,,,,,,,,1,13.045,14.453,15.515,2,1,,,1,,,,,,,,,,,,,,,,,,1,14.263,14.263,14.897,1,,57,2,5,,5,5,Scenario 6|Scenario 4|Scenario 3|Scenario 1|Scenario 5|Scenario 2,scenario1|item002|force1|time1,scenario2|item045|force2|time2,scenario3|item055|force3|time3,scenario4|item073|force4|time4,scenario5|item097|force5|time5,scenario6|item123|force6|time6,35.56829834,-82.62719727,-1
R_3HS0S2FZmRNnoGM,Default Response Set,Anonymous,,,50.165.49.160,0,7/23/2016 14:47,7/23/2016 14:49,1,1,1,1,,,,,1,,,,,,,,,,,,,,,,2,19.851,19.851,20.81,1,1,,,,,,,,,,,,1,,,,,,,,,1,9.34,9.926,10.854,2,1,,,,,,,,,,,,,,1,,,,,,,1,10.948,11.783,13.4,2,1,,,,,,,,,,,,,,,,1,,,,,2,6.242,6.664,7.713,2,1,,,,,,,,1,,,,,,,,,,,,,2,4.881,4.881,6.219,1,1,,,,,,,,,1,,,,,,,,,,,,2,4.877,43.557,44.85,2,,26,1,2,,4,7,Scenario 6|Scenario 5|Scenario 2|Scenario 4|Scenario 3|Scenario 1,scenario1|item005|force1|time1,scenario2|item040|force2|time2,scenario3|item066|force3|time3,scenario4|item092|force4|time4,scenario5|item104|force5|time5,scenario6|item133|force6|time6,41.584198,-87.49559784,-1
R_1mPGkli442Fv73B,Default Response Set,Anonymous,,,71.194.15.8,0,7/23/2016 14:47,7/23/2016 14:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,22.865,23.251,25.38,2,1,,,,,,,,,,,,,,,,,1,,,,2,20.015,20.555,21.61,2,1,,,,,,,,,,,,,,1,,,,,,,2,21.892,22.424,24.282,2,1,,1,,,,,,,,,,,,,,,,,,,1,17.944,18.572,20.448,2,1,,,,,,,1,,,,,,,,,,,,,,1,18.354,18.354,20.036,1,1,,,,,,,,1,,,,,,,,,,,,,1,24.63,24.63,29.52,1,,24,2,5,,4,7,Scenario 6|Scenario 1|Scenario 2|Scenario 4|Scenario 3|Scenario 5,scenario1|item015|force1|time1,scenario2|item045|force2|time2,scenario3|item066|force3|time3,scenario4|item074|force4|time4,scenario5|item103|force5|time5,scenario6|item128|force6|time6,41.87800598,-88.01629639,-1
R_0oZ01K6GZkIVc1H,Default Response Set,Anonymous,,,67.186.38.231,0,7/23/2016 14:44,7/23/2016 14:49,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,1,31.448,31.448,32.875,1,1,,,,,,,,,,,,,,,,1,,,,,2,34.185,34.185,35.105,1,1,,,,,,,,,1,,,,,,,,,,,,1,44.283,44.283,45.063,1,1,,,,1,,,,,,,,,,,,,,,,,3,28.156,28.156,29.027,1,1,,,,,,,,,,,,,,,1,,,,,,1,34.134,34.134,35.702,1,1,,,,,,,,,,,,,,,,1,,,,,1,64.433,64.433,66.067,1,,31,1,5,,5,8,Scenario 5|Scenario 1|Scenario 4|Scenario 2|Scenario 6|Scenario 3,scenario1|item003|force1|time1,scenario2|item044|force2|time2,scenario3|item061|force3|time3,scenario4|item076|force4|time4,scenario5|item115|force5|time5,scenario6|item140|force6|time6,40.50349426,-80.07839966,-1
R_3PLXsJgEbd4KAP6,Default Response Set,Anonymous,,,73.143.61.152,0,7/23/2016 14:46,7/23/2016 14:50,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,4,10.03,10.03,17.669,1,1,,,,,,,,,,,,,,,,,,1,,,4,23.127,23.127,24.49,1,1,,,,,,,,,,,,,,,,,,1,,,2,14.711,14.711,21.27,1,1,1,,,,,,,,,,,,,,,,,,,,2,11.821,30.313,43.666,3,1,,1,,,,,,,,,,,,,,,,,,,2,8.506,8.506,16.282,1,1,,,,1,,,,,,,,,,,,,,,,,3,11.182,11.182,14.159,1,,30,1,5,,5,6,Scenario 4|Scenario 2|Scenario 6|Scenario 3|Scenario 1|Scenario 5,scenario1|item014|force1|time1,scenario2|item046|force2|time2,scenario3|item070|force3|time3,scenario4|item073|force4|time4,scenario5|item098|force5|time5,scenario6|item124|force6|time6,42.58990479,-71.98870087,-1
R_3PuIsL8HNcz8bDa,Default Response Set,Anonymous,,,108.204.96.163,0,7/23/2016 14:47,7/23/2016 14:50,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,1,18.404,21.793,23.231,3,1,1,,,,,,,,,,,,,,,,,,,,2,28.306,28.306,29.552,1,1,,1,,,,,,,,,,,,,,,,,,,1,15.861,16.695,18.06,2,1,,,,,,,1,,,,,,,,,,,,,,2,19.37,20.156,21.294,2,1,,,,,,1,,,,,,,,,,,,,,,3,25.412,25.412,26.546,1,1,,,,,,,,,,,,,,,,,,,1,,4,19.791,19.791,21.148,1,,23,2,5,,4,5,Scenario 2|Scenario 4|Scenario 1|Scenario 3|Scenario 6|Scenario 5,scenario1|item022|force1|time1,scenario2|item025|force2|time2,scenario3|item050|force3|time3,scenario4|item079|force4|time4,scenario5|item102|force5|time5,scenario6|item143|force6|time6,29.73970032,-95.52380371,-1
R_1LBbfFruIOexAaH,Default Response Set,Anonymous,,,62.210.129.246,0,7/23/2016 14:48,7/23/2016 14:50,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,2,13.982,14.254,15.319,2,1,,,,,,,,,,,,,,1,,,,,,,2,0.523,0.691,1.622,2,1,,,,,,1,,,,,,,,,,,,,,,1,40.777,40.777,43.166,1,1,,,1,,,,,,,,,,,,,,,,,,2,1.842,2.706,4.72,3,1,,,,,,1,,,,,,,,,,,,,,,2,0.631,1.55,2.815,4,1,,,,,,,,,,,1,,,,,,,,,,2,15.325,15.325,16.606,1,,24,1,5,,2,9,Scenario 3|Scenario 6|Scenario 1|Scenario 4|Scenario 5|Scenario 2,scenario1|item003|force1|time1,scenario2|item042|force2|time2,scenario3|item054|force3|time3,scenario4|item075|force4|time4,scenario5|item102|force5|time5,scenario6|item135|force6|time6,0,0,-1
R_3ekNKBfiFw89Fvx,Default Response Set,Anonymous,,,70.162.189.143,0,7/23/2016 14:47,7/23/2016 14:50,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,3,15.889,16.64,17.693,2,1,1,,,,,,,,,,,,,,,,,,,,1,5.943,29.92,30.904,6,1,,,,,,,,,,,,,1,,,,,,,,5,4.445,36.397,37.499,4,1,,,,,,,,,,,,,,1,,,,,,,5,4.205,22.682,23.383,5,1,,,,,,,,,1,,,,,,,,,,,,5,21.501,23.485,24.331,3,1,,,,,,,,,,,,,,,,,,,,1,5,22.101,22.101,22.823,1,,20,1,2,,4,8,Scenario 3|Scenario 4|Scenario 2|Scenario 6|Scenario 1|Scenario 5,scenario1|item018|force1|time1,scenario2|item025|force2|time2,scenario3|item065|force3|time3,scenario4|item090|force4|time4,scenario5|item109|force5|time5,scenario6|item144|force6|time6,32.24760437,-110.9499969,-1
R_1JEj6jpt5LPygEp,Default Response Set,Anonymous,,,98.240.119.173,0,7/23/2016 14:44,7/23/2016 14:50,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,4.956,65.321,66.135,4,1,,,,,,,,,1,,,,,,,,,,,,2,2.618,40.404,41.416,3,1,,,1,,,,,,,,,,,,,,,,,,1,50.745,55.051,56.956,3,1,,,,,,,,1,,,,,,,,,,,,,1,28.112,35.132,36.069,3,1,,,,,,,,,1,,,,,,,,,,,,1,32.123,33.867,34.931,2,1,,,,,,,,,,,,,,,,,,,,1,1,37.168,38.572,40.757,2,,39,2,5,,4,7,Scenario 2|Scenario 3|Scenario 6|Scenario 5|Scenario 1|Scenario 4,scenario1|item024|force1|time1,scenario2|item037|force2|time2,scenario3|item051|force3|time3,scenario4|item080|force4|time4,scenario5|item109|force5|time5,scenario6|item144|force6|time6,35.92790222,-84.08519745,-1
R_26bYrL0zIAU3QeY,Default Response Set,Anonymous,,,184.5.158.61,0,7/23/2016 14:46,7/23/2016 14:50,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,3,20.86,20.86,21.648,1,1,,,,,,,,,,,,,,,,,,1,,,4,30.932,30.932,38.057,1,1,,,,,,,,,,1,,,,,,,,,,,4,23.633,23.633,24.776,1,1,,,,,,,,,,,,,,1,,,,,,,3,21.663,29.002,29.714,2,1,,,,,,,,,,,,,1,,,,,,,,4,26.13,26.13,26.985,1,1,,,,,,,,,,,,,,1,,,,,,,2,29.038,30.861,32.228,2,,24,2,5,,5,7,Scenario 2|Scenario 6|Scenario 5|Scenario 4|Scenario 3|Scenario 1,scenario1|item016|force1|time1,scenario2|item046|force2|time2,scenario3|item062|force3|time3,scenario4|item090|force4|time4,scenario5|item113|force5|time5,scenario6|item138|force6|time6,37.60099792,-78.61270142,-1
R_1psNss9oQsHctQB,Default Response Set,Anonymous,,,73.194.123.2,0,7/23/2016 14:42,7/23/2016 14:50,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,4,35.716,74.983,76.228,4,1,,,,,,1,,,,,,,,,,,,,,,3,18.532,52.85,54.144,2,1,,,,,,,,,,,,,,,1,,,,,,3,42.002,43.595,44.966,2,1,,,,,,,,,,,,,,,,,,,,1,2,3.19,50.566,51.635,3,1,,,,,,,,,,,,,,,,,1,,,,2,48.253,51.167,52.499,3,1,,,,,,,,,,,,,,1,,,,,,,3,98.803,100.619,101.468,2,,41,1,1,,4,8,Scenario 1|Scenario 3|Scenario 5|Scenario 6|Scenario 4|Scenario 2,scenario1|item013|force1|time1,scenario2|item030|force2|time2,scenario3|item067|force3|time3,scenario4|item096|force4|time4,scenario5|item117|force5|time5,scenario6|item138|force6|time6,40.72090149,-74.04679871,-1
R_1hZufHqz2YZQYoK,Default Response Set,Anonymous,,,184.180.252.168,0,7/23/2016 14:45,7/23/2016 14:50,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,32.093,33.035,33.58,2,1,,,,,,,1,,,,,,,,,,,,,,1,31.953,34.681,35.769,2,1,,1,,,,,,,,,,,,,,,,,,,1,32.507,32.507,33.565,1,1,,,,,,,,,,,1,,,,,,,,,,4,28.731,28.731,30.035,1,1,,,,,,,,,,,,,,,,,,,,1,4,30.686,30.686,31.837,1,1,,,,,,,,,,,1,,,,,,,,,,4,58.56,58.56,59.733,1,,30,2,5,,6,4,Scenario 2|Scenario 3|Scenario 5|Scenario 1|Scenario 4|Scenario 6,scenario1|item001|force1|time1,scenario2|item031|force2|time2,scenario3|item050|force3|time3,scenario4|item087|force4|time4,scenario5|item120|force5|time5,scenario6|item135|force6|time6,35.95429993,-93.97949982,-1
R_3mb1SNVY3yIC6Cx,Default Response Set,Anonymous,,,72.175.125.199,0,7/23/2016 14:46,7/23/2016 14:50,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,5,15.596,20.819,22.663,4,1,,,,,,,,,,,1,,,,,,,,,,5,20.913,25.33,31.657,4,1,,,,,,,,,,,,,,,,,,1,,,5,19.883,35.122,36.459,7,1,,,,,,,1,,,,,,,,,,,,,,5,20.623,26.822,28.779,4,1,,,,,,,,,,,,,,,,,,1,,,5,35.026,47.844,49.167,5,1,,,,,,,,,1,,,,,,,,,,,,5,19.026,23.361,24.676,3,,68,2,5,,4,5,Scenario 2|Scenario 3|Scenario 4|Scenario 5|Scenario 6|Scenario 1,scenario1|item008|force1|time1,scenario2|item039|force2|time2,scenario3|item070|force3|time3,scenario4|item079|force4|time4,scenario5|item118|force5|time5,scenario6|item133|force6|time6,38.47790527,-105.4555969,-1
R_3mn4S9go9L3IT4m,Default Response Set,Anonymous,,,100.14.160.90,0,7/23/2016 14:47,7/23/2016 14:50,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,5,3.5,24.114,24.858,16,1,,,,,,,,,,,,,,,,,,,,1,4,7.465,25.063,26.669,11,1,,,,,,,,,,,,,,,,,1,,,,1,1.695,21.675,22.851,10,1,,,,,,,,,,,,,,,,1,,,,,1,3.464,39.787,42.168,12,1,,,,,,,,,,,,,,,,1,,,,,5,2.245,18.816,20.386,11,1,,,,,,,,,1,,,,,,,,,,,,2,2.559,19.026,20.695,16,,35,1,5,,5,6,Scenario 4|Scenario 3|Scenario 2|Scenario 6|Scenario 1|Scenario 5,scenario1|item020|force1|time1,scenario2|item048|force2|time2,scenario3|item069|force3|time3,scenario4|item092|force4|time4,scenario5|item116|force5|time5,scenario6|item133|force6|time6,40.13250732,-75.33239746,-1
R_3JyN747Ikkxfso4,Default Response Set,Anonymous,,,71.125.214.6,0,7/23/2016 14:48,7/23/2016 14:50,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,2,3.429,14.962,15.828,3,1,,,,1,,,,,,,,,,,,,,,,,3,2.304,22.383,23.006,3,1,,,,,,1,,,,,,,,,,,,,,,2,2.197,15.103,15.661,5,1,,,,,,,,,,,,,,,,,,,,1,3,2.378,14.41,14.597,7,1,,,,,,,,,,,1,,,,,,,,,,4,2.828,20.051,21.336,3,1,,,,,,,,,,,,,,,1,,,,,,2,0.812,15.311,15.907,4,,20,1,3,,4,8,Scenario 5|Scenario 2|Scenario 1|Scenario 3|Scenario 4|Scenario 6,scenario1|item007|force1|time1,scenario2|item028|force2|time2,scenario3|item054|force3|time3,scenario4|item096|force4|time4,scenario5|item111|force5|time5,scenario6|item139|force6|time6,40.68089294,-73.94629669,-1
R_3e3uGYsYftiazoN,Default Response Set,Anonymous,,,216.252.60.249,0,7/23/2016 14:44,7/23/2016 14:50,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,2,39.16,39.16,42.185,1,1,,,,,,1,,,,,,,,,,,,,,,1,39.857,39.857,42.158,1,1,,,,,,,,,,,,,,,,1,,,,,2,33.928,33.928,35.795,1,1,1,,,,,,,,,,,,,,,,,,,,4,39.437,39.437,40.866,1,1,,,1,,,,,,,,,,,,,,,,,,4,0.972,29.91,31.453,2,1,,,,,,,,,,,,,,,,,,,,1,2,93.951,93.951,97.774,1,,49,2,5,,3,4,Scenario 4|Scenario 6|Scenario 3|Scenario 1|Scenario 2|Scenario 5,scenario1|item008|force1|time1,scenario2|item030|force2|time2,scenario3|item068|force3|time3,scenario4|item073|force4|time4,scenario5|item099|force5|time5,scenario6|item144|force6|time6,40.03109741,-87.71630096,-1
R_31Nq2d55AGLz87U,Default Response Set,Anonymous,,,67.213.218.74,0,7/23/2016 14:46,7/23/2016 14:50,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,3,16.734,19.419,20.679,3,1,,,,,,,,,,,,,,,1,,,,,,4,92.036,96.094,97.601,3,1,,,,,,,1,,,,,,,,,,,,,,3,20.923,25.486,26.146,4,1,,,,,,,,,,,,,,,1,,,,,,2,27.164,29.052,31.398,2,1,,,,,,,,,,,,,,,,,,,,1,5,16.29,20.203,21.716,3,1,,,,1,,,,,,,,,,,,,,,,,3,25.986,29.778,31.498,3,,44,2,5,,5,7,Scenario 4|Scenario 6|Scenario 3|Scenario 2|Scenario 5|Scenario 1,scenario1|item004|force1|time1,scenario2|item043|force2|time2,scenario3|item055|force3|time3,scenario4|item091|force4|time4,scenario5|item120|force5|time5,scenario6|item124|force6|time6,41.69290161,-111.8146973,-1
R_2SBjthevTInmgR8,Default Response Set,Anonymous,,,204.11.129.4,0,7/23/2016 14:46,7/23/2016 14:51,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,60.544,60.544,61.341,1,1,,,,,,,,,1,,,,,,,,,,,,1,25.071,25.071,26.521,1,1,1,,,,,,,,,,,,,,,,,,,,1,18.588,18.588,19.491,1,1,,,,,,,,,,,,,,,,,,,1,,1,29.85,29.85,30.716,1,1,,,,,,,,,,,,,1,,,,,,,,1,16.977,16.977,17.789,1,1,,,,,,,,,,1,,,,,,,,,,,1,20.054,20.054,21.089,1,,29,1,5,,4,5,Scenario 2|Scenario 6|Scenario 3|Scenario 4|Scenario 1|Scenario 5,scenario1|item001|force1|time1,scenario2|item037|force2|time2,scenario3|item049|force3|time3,scenario4|item095|force4|time4,scenario5|item113|force5|time5,scenario6|item134|force6|time6,43.0796051,-89.37580109,-1
R_1mKqnoGqrv29kBs,Default Response Set,Anonymous,,,67.176.174.5,0,7/23/2016 14:47,7/23/2016 14:51,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,19.988,26.677,27.819,3,1,,,,,,,,1,,,,,,,,,,,,,1,20.551,21.886,23.048,2,1,,,,,,,,,,,,,,,,,1,,,,2,19.701,22.254,23.906,2,1,,,,,,,,,,,1,,,,,,,,,,1,21.736,24.638,25.513,3,1,,,,1,,,,,,,,,,,,,,,,,3,19.008,22.603,24.159,4,1,1,,,,,,,,,,,,,,,,,,,,2,36.463,39.589,40.898,3,,36,2,5,,6,4,Scenario 6|Scenario 1|Scenario 5|Scenario 3|Scenario 4|Scenario 2,scenario1|item015|force1|time1,scenario2|item032|force2|time2,scenario3|item069|force3|time3,scenario4|item087|force4|time4,scenario5|item100|force5|time5,scenario6|item121|force6|time6,41.45100403,-88.20140076,-1
R_1P6qm5MIBJOQCIc,Default Response Set,Anonymous,,,75.170.27.30,0,7/23/2016 14:47,7/23/2016 14:51,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,3,1.834,1.834,2.769,1,1,,,,1,,,,,,,,,,,,,,,,,3,1.913,3.046,3.444,2,1,,,,,,,,,,,1,,,,,,,,,,4,3.164,3.164,3.988,1,1,,,,,,,,,,,,,,,1,,,,,,4,4.814,5.421,43.734,2,1,,,,,,,,,,,,,,,,,,,1,,5,2.374,2.374,3.556,1,1,,,,,,,,,,,,,,,,,,,1,,4,0.926,2.246,2.65,3,,22,1,5,,5,7,Scenario 3|Scenario 1|Scenario 4|Scenario 2|Scenario 6|Scenario 5,scenario1|item014|force1|time1,scenario2|item028|force2|time2,scenario3|item063|force3|time3,scenario4|item091|force4|time4,scenario5|item119|force5|time5,scenario6|item143|force6|time6,44.06900024,-123.0825043,-1
R_reXaIDBPHZSA4ut,Default Response Set,Anonymous,,,199.192.120.6,0,7/23/2016 14:47,7/23/2016 14:51,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,22.184,22.184,23.433,1,1,,,,,,,,,,1,,,,,,,,,,,2,31.212,31.212,32.946,1,1,,,,,,,,,,,,,,,1,,,,,,4,33.972,38.217,39.442,3,1,,,,,,,,,,,,1,,,,,,,,,3,21.201,24.677,25.792,2,1,,,,,,,,,,,,,,,,,,,1,,4,31.335,31.335,32.855,1,1,,,,,,,,,,,,,,,,,,1,,,3,27.093,27.093,27.988,1,,53,2,5,,5,5,Scenario 5|Scenario 3|Scenario 4|Scenario 2|Scenario 1|Scenario 6,scenario1|item006|force1|time1,scenario2|item038|force2|time2,scenario3|item067|force3|time3,scenario4|item088|force4|time4,scenario5|item119|force5|time5,scenario6|item142|force6|time6,37.33540344,-82.95659637,-1
R_bacDJ6HZ2ZIauFr,Default Response Set,Anonymous,,,73.23.153.157,0,7/23/2016 14:47,7/23/2016 14:51,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,3,8.864,8.864,9.735,1,1,,,,,,,,,,1,,,,,,,,,,,4,19.726,19.726,20.477,1,1,,,,1,,,,,,,,,,,,,,,,,4,126.738,126.738,127.794,1,1,,,,,,,,,,,,1,,,,,,,,,3,21.926,21.926,22.918,1,1,,,,,,,,,,1,,,,,,,,,,,2,35.404,35.404,36.226,1,1,,,,,,,,,,,,,,,,,,1,,,4,6.107,6.107,7.05,1,,51,2,5,,5,5,Scenario 5|Scenario 1|Scenario 2|Scenario 3|Scenario 4|Scenario 6,scenario1|item007|force1|time1,scenario2|item038|force2|time2,scenario3|item052|force3|time3,scenario4|item088|force4|time4,scenario5|item110|force5|time5,scenario6|item142|force6|time6,26.6217041,-81.84059906,-1
R_1kUBRAMfAb7qNAf,Default Response Set,Anonymous,,,69.180.84.248,0,7/23/2016 14:46,7/23/2016 14:51,1,1,1,1,,,,,,,,,,,,,,,,,,1,,,4,48.574,48.574,49.55,1,1,,,,,1,,,,,,,,,,,,,,,,4,28.615,28.615,29.901,1,1,,,,,,,,,,,,,,,1,,,,,,4,27.622,27.622,29.053,1,1,,,,,1,,,,,,,,,,,,,,,,2,31.571,31.571,32.689,1,1,,,,,,,,1,,,,,,,,,,,,,4,35.135,35.135,36.304,1,1,,,,,,,1,,,,,,,,,,,,,,2,37.04,37.04,38.023,1,,57,2,5,,4,7,Scenario 3|Scenario 6|Scenario 1|Scenario 4|Scenario 2|Scenario 5,scenario1|item022|force1|time1,scenario2|item029|force2|time2,scenario3|item067|force3|time3,scenario4|item077|force4|time4,scenario5|item104|force5|time5,scenario6|item127|force6|time6,31.31469727,-81.52220154,-1
R_3dJKqn1nLsdC7sw,Default Response Set,Anonymous,,,97.80.200.61,0,7/23/2016 14:47,7/23/2016 14:51,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,2,24.856,24.856,27.137,1,1,,,,,,,,,1,,,,,,,,,,,,2,18.247,21.338,22.235,2,1,,,,,,,,,,,,1,,,,,,,,,2,24.049,24.049,26.39,1,1,1,,,,,,,,,,,,,,,,,,,,2,27.605,27.605,29.573,1,1,,,,,1,,,,,,,,,,,,,,,,1,22.7,22.7,24.421,1,1,,,,,,,,,,,,1,,,,,,,,,2,44.556,44.556,46.544,1,,54,2,5,,4,7,Scenario 6|Scenario 3|Scenario 1|Scenario 5|Scenario 2|Scenario 4,scenario1|item023|force1|time1,scenario2|item037|force2|time2,scenario3|item064|force3|time3,scenario4|item073|force4|time4,scenario5|item101|force5|time5,scenario6|item136|force6|time6,34.53889465,-86.87329865,-1
R_RJ5PsUMK12zrgbf,Default Response Set,Anonymous,,,76.170.236.246,0,7/23/2016 14:48,7/23/2016 14:51,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,4,38.37,40.704,41.859,3,1,,,,,,,,,,,,,,1,,,,,,,1,19.091,22.011,22.478,3,1,,,,,,,,,,,,,,,,,,,1,,5,25.95,32.786,33.605,9,1,,,,,,,,,,1,,,,,,,,,,,5,14.862,29.114,30.225,3,1,,,,,1,,,,,,,,,,,,,,,,2,21.569,23.553,24.441,2,1,,,,,,,,,,,,,,,,,,1,,,3,23.504,26.918,27.868,3,,37,1,1,,5,6,Scenario 4|Scenario 2|Scenario 5|Scenario 6|Scenario 1|Scenario 3,scenario1|item014|force1|time1,scenario2|item042|force2|time2,scenario3|item071|force3|time3,scenario4|item086|force4|time4,scenario5|item101|force5|time5,scenario6|item142|force6|time6,34.20050049,-118.5404053,-1
R_22P0U9tX2nTzZ3J,Default Response Set,Anonymous,,,104.3.156.137,0,7/23/2016 14:46,7/23/2016 14:51,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,7.004,36.717,38.069,3,1,,,,,,,,1,,,,,,,,,,,,,1,70.046,95.944,96.19,7,1,,,,,,,,,,1,,,,,,,,,,,2,46.548,48.006,48.82,2,1,,,,,,,,,,,,,,,,,,1,,,1,25.472,25.472,26.269,1,1,,,,,,,,,1,,,,,,,,,,,,1,21.789,21.789,24.327,1,1,,,,,,,,,,1,,,,,,,,,,,4,18.603,23.586,24.796,4,,26,1,2,,4,7,Scenario 3|Scenario 1|Scenario 2|Scenario 6|Scenario 4|Scenario 5,scenario1|item006|force1|time1,scenario2|item032|force2|time2,scenario3|item062|force3|time3,scenario4|item094|force4|time4,scenario5|item109|force5|time5,scenario6|item134|force6|time6,34.08869934,-118.3278046,-1
