ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_3KTljyTYzKPtDrz,Default Response Set,Anonymous,,,162.200.128.164,0,1/13/2017 10:25,1/13/2017 10:26,1,1,1,1,,,,18,,,,,,,,,,,,,,,,,2.708,6.618,8.399,2,1,,,,,,,,16,,,,,,,,,,,,,2.728,4.249,7.38,2,1,,,,,,,,,,,,,,18,,,,,,,2.248,4.519,5.584,2,1,,,,,,,,,,,,17,,,,,,,,,2.925,40.108,40.729,3,1,,,,,,,,,,,,,,,,,16,,,,1.917,3.445,7.139,2,1,,,,,17,,,,,,,,,,,,,,,,3.539,5.803,9.106,2,,41,1,5,,5,6,Scenario 4|Scenario 1|Scenario 5|Scenario 3|Scenario 6|Scenario 2,scenario1|item004|time1,scenario2|item032|time2,scenario3|item066|time3,scenario4|item088|time4,scenario5|item117|time5,scenario6|item125|time6,39.53269958,-84.2901001,-1
R_3ey3V0Vv08ZpTqb,Default Response Set,Anonymous,,,50.207.27.182,0,1/13/2017 10:23,1/13/2017 10:26,1,1,1,1,,,,,,,,,,,,,,,,18,,,,,20.407,20.407,21.117,1,1,,,,,,15,,,,,,,,,,,,,,,17.858,17.858,19.12,1,1,,,,,,,,,,,,,,,,,,,,15,18.109,19.117,19.962,2,1,,,,,,,,,,,,,,,,,15,,,,80.291,81.955,84.704,2,1,,,,,,,16,,,,,,,,,,,,,,18.341,18.341,19.152,1,1,,,,,,,,,15,,,,,,,,,,,,18.44,18.783,19.652,2,,44,1,5,,5,3,Scenario 2|Scenario 6|Scenario 1|Scenario 5|Scenario 3|Scenario 4,scenario1|item020|time1,scenario2|item030|time2,scenario3|item072|time3,scenario4|item093|time4,scenario5|item103|time5,scenario6|item133|time6,33.86329651,-84.49839783,-1
R_2ZDrGDeNaE5u3nM,Default Response Set,Anonymous,,,64.22.228.164,0,1/13/2017 10:21,1/13/2017 10:27,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,25.846,26.666,27.707,2,1,,,,16,,,,,,,,,,,,,,,,,42.67,42.67,44.019,1,1,,,17,,,,,,,,,,,,,,,,,,26.065,26.065,27.037,1,1,,,,,,,,,,,,,,,,,,,15,,26.119,27.138,28.198,2,1,,,,,,,,,,,,,16,,,,,,,,117.15,117.15,118.181,1,1,,,,,,,,,,,,,,,,,,,16,,31.058,31.058,32.144,1,,36,1,5,,5,6,Scenario 2|Scenario 4|Scenario 5|Scenario 3|Scenario 1|Scenario 6,scenario1|item001|time1,scenario2|item028|time2,scenario3|item051|time3,scenario4|item095|time4,scenario5|item113|time5,scenario6|item143|time6,37.17019653,-93.32969666,-1
R_3ewYL8y1VEbOHfx,Default Response Set,Anonymous,,,76.92.75.11,0,1/13/2017 10:22,1/13/2017 10:27,1,1,1,1,,,,16,,,,,,,,,,,,,,,,,25.15,25.15,35.476,1,1,,,18,,,,,,,,,,,,,,,,,,27.054,42.958,43.781,2,1,,,,,,,,,,,,15,,,,,,,,,31.759,31.759,34.078,1,1,,,,,,,,,,,,,,,,,,,,15,9.629,38.252,45.087,5,1,,,15,,,,,,,,,,,,,,,,,,32.106,32.106,34.9,1,1,,,,,,,,,,,,,,,,,,15,,,30.021,30.021,31.853,1,,45,2,5,,5,6,Scenario 4|Scenario 5|Scenario 1|Scenario 2|Scenario 6|Scenario 3,scenario1|item004|time1,scenario2|item027|time2,scenario3|item064|time3,scenario4|item096|time4,scenario5|item099|time5,scenario6|item142|time6,39.48410034,-80.06009674,-1
R_2E0Fil1vsg5a88X,Default Response Set,Anonymous,,,174.25.200.240,0,1/13/2017 10:22,1/13/2017 10:27,1,1,1,1,,,15,,,,,,,,,,,,,,,,,,36.03,36.03,38.862,1,1,,,,,,,,,,,,15,,,,,,,,,32.396,32.396,34.455,1,1,,,,,,,,,15,,,,,,,,,,,,36.027,36.027,37.131,1,1,,,,,,,,,,,15,,,,,,,,,,25.058,25.058,32.505,1,1,,,,,15,,,,,,,,,,,,,,,,34.202,34.202,35.571,1,1,,,,,,,,,,,,,,,15,,,,,,38.092,38.092,39.867,1,,28,2,5,,8,5,Scenario 4|Scenario 2|Scenario 5|Scenario 1|Scenario 6|Scenario 3,scenario1|item003|time1,scenario2|item040|time2,scenario3|item061|time3,scenario4|item087|time4,scenario5|item101|time5,scenario6|item139|time6,44.12780762,-92.39620209,-1
R_2dYfMy6AFpSIF2M,Default Response Set,Anonymous,,,131.107.159.161,0,1/13/2017 10:26,1/13/2017 10:27,1,1,1,1,,,,,,,,,,19,,,,,,,,,,,1.056,1.361,3.265,2,1,,,,,,,,,,,18,,,,,,,,,,1.568,1.568,2.27,1,1,,,,,,,,,,,,17,,,,,,,,,4.059,4.059,5.604,1,1,,,,,,,16,,,,,,,,,,,,,,1.222,1.222,2.361,1,1,,,,,,,,,,,,,,,,,17,,,,1.199,1.199,2.154,1,1,,,,,,,,,,,,,,,,,,15,,,3.725,3.725,4.948,1,,27,1,5,,5,8,Scenario 3|Scenario 2|Scenario 4|Scenario 1|Scenario 6|Scenario 5,scenario1|item014|time1,scenario2|item039|time2,scenario3|item064|time3,scenario4|item079|time4,scenario5|item117|time5,scenario6|item142|time6,47.67399597,-122.1214981,-1
R_V3fbzNrRdXJe61X,Default Response Set,Anonymous,,,162.198.43.37,0,1/13/2017 10:22,1/13/2017 10:27,1,1,1,1,,,,,,,16,,,,,,,,,,,,,,11.466,34.692,37.183,3,1,,,,15,,,,,,,,,,,,,,,,,27.195,28.995,30.318,3,1,,,,,,,,,,,,,,,,18,,,,,11.21,55.266,57.028,3,1,,,16,,,,,,,,,,,,,,,,,,8.354,27.37,29.254,9,1,,,,,,,,,,,,,,,,16,,,,,11.53,35.998,39.425,9,1,,,,,,,,,,,15,,,,,,,,,,4.951,37.887,39.514,13,,35,1,5,,5,7,Scenario 3|Scenario 5|Scenario 1|Scenario 6|Scenario 4|Scenario 2,scenario1|item007|time1,scenario2|item028|time2,scenario3|item068|time3,scenario4|item075|time4,scenario5|item116|time5,scenario6|item135|time6,26.34840393,-80.21869659,-1
R_1K3EL6o6ZiUSYfU,Default Response Set,Anonymous,,,23.243.170.69,0,1/13/2017 10:24,1/13/2017 10:27,1,1,1,1,,,,,,,,,15,,,,,,,,,,,,10.582,10.582,11.599,1,1,,,,,,,18,,,,,,,,,,,,,,15.535,15.535,16.594,1,1,,,,,,,,,,,,,,,,,,15,,,15.27,15.27,16.705,1,1,,,,,19,,,,,,,,,,,,,,,,9.996,10.983,11.807,2,1,,,,,,,,,,,,,,,,15,,,,,10.708,10.708,11.639,1,1,,,,,,,,,,,15,,,,,,,,,,22.967,22.967,23.969,1,,36,1,2,,5,5,Scenario 6|Scenario 5|Scenario 4|Scenario 2|Scenario 3|Scenario 1,scenario1|item013|time1,scenario2|item031|time2,scenario3|item070|time3,scenario4|item077|time4,scenario5|item116|time5,scenario6|item135|time6,33.92160034,-118.2453003,-1
R_1EcF4DVj2M751T4,Default Response Set,Anonymous,,,66.94.76.178,0,1/13/2017 10:23,1/13/2017 10:27,1,1,1,1,,,,,,,,,,,,,,17,,,,,,,33.635,33.635,36.667,1,1,,,,,,,,,,,,19,,,,,,,,,30.674,30.674,31.755,1,1,,15,,,,,,,,,,,,,,,,,,,27.871,30.895,31.797,3,1,,,,,,,,,,,,,,16,,,,,,,37.148,37.148,38.899,1,1,,,,,,,,,,,,,,,,,16,,,,34.334,34.334,36.214,1,1,,,,,,,,,,,,,,,18,,,,,,37.273,37.273,42.039,1,,38,1,5,,4,6,Scenario 5|Scenario 6|Scenario 4|Scenario 2|Scenario 3|Scenario 1,scenario1|item018|time1,scenario2|item040|time2,scenario3|item050|time3,scenario4|item090|time4,scenario5|item117|time5,scenario6|item139|time6,41.47369385,-81.57980347,-1
R_V2c2fndiiYtlxaV,Default Response Set,Anonymous,,,71.88.107.27,0,1/13/2017 10:25,1/13/2017 10:27,1,1,1,1,,,,,,,,,,,,,,19,,,,,,,18.86,18.86,20.681,1,1,,,,,,,,,,,,,,19,,,,,,,39.583,40.407,41.114,2,1,,,,,,,,16,,,,,,,,,,,,,20.51,20.51,21.02,1,1,,,,,,15,,,,,,,,,,,,,,,5.894,18.487,19.163,3,1,,,,,,,,,,,,,,,,,,,15,,11.791,11.791,13.524,1,1,,,,,15,,,,,,,,,,,,,,,,26.711,26.711,28.322,1,,30,1,5,,4,10,Scenario 6|Scenario 1|Scenario 3|Scenario 5|Scenario 2|Scenario 4,scenario1|item018|time1,scenario2|item042|time2,scenario3|item056|time3,scenario4|item078|time4,scenario5|item119|time5,scenario6|item125|time6,42.24850464,-71.76560211,-1
R_3EEZFPkcR4wAyq5,Default Response Set,Anonymous,,,131.247.152.159,0,1/13/2017 10:25,1/13/2017 10:27,1,1,1,1,,,,,,,,,,15,,,,,,,,,,,20.366,20.366,21.363,1,1,,,,,,,,,,15,,,,,,,,,,,22.149,22.149,23.992,1,1,,,,15,,,,,,,,,,,,,,,,,24.187,25.12,26.529,2,1,,,,,,,,,,,,,,,,,,,15,,15.514,15.514,17.123,1,1,,,,,,,,,,15,,,,,,,,,,,17.603,17.603,18.562,1,1,,,,,,15,,,,,,,,,,,,,,,20.845,20.845,22.769,1,,22,2,5,,5,4,Scenario 6|Scenario 1|Scenario 2|Scenario 5|Scenario 4|Scenario 3,scenario1|item014|time1,scenario2|item038|time2,scenario3|item052|time3,scenario4|item095|time4,scenario5|item110|time5,scenario6|item126|time6,28.06309509,-82.41280365,-1
R_1Ljxq9kk8H4LOOV,Default Response Set,Anonymous,,,75.211.202.164,0,1/13/2017 10:21,1/13/2017 10:28,1,1,1,1,,,,,,,,,,,,,,,,,,,,15,43.362,43.362,45.196,1,1,,,,,,16,,,,,,,,,,,,,,,42.201,42.201,44.078,1,1,,,,15,,,,,,,,,,,,,,,,,42.072,42.072,43.234,1,1,,,,,,,,,16,,,,,,,,,,,,34.74,34.74,36.281,1,1,,,,,,,,,,,,,,16,,,,,,,65.83,65.83,67.09,1,1,,,,,,,,,,,,,,,,,,,,15,31.123,31.123,33.079,1,,68,1,5,,4,7,Scenario 5|Scenario 4|Scenario 6|Scenario 1|Scenario 3|Scenario 2,scenario1|item024|time1,scenario2|item030|time2,scenario3|item052|time3,scenario4|item085|time4,scenario5|item114|time5,scenario6|item144|time6,33.44839478,-112.0739975,-1
R_31NjFTOY4bGXTC1,Default Response Set,Anonymous,,,66.25.58.149,0,1/13/2017 10:17,1/13/2017 10:28,1,1,1,1,,,,,,,,,,,,,,,,17,,,,,104.504,155.443,156.634,3,1,,,,,,,,,,,,,,,,16,,,,,2.672,7.002,9.586,2,1,,18,,,,,,,,,,,,,,,,,,,1.701,5.879,6.186,3,1,,,,,,,18,,,,,,,,,,,,,,2.143,66.746,67.684,3,1,,,,,,,,,,,,,,,,,,,,16,5.743,24.543,25.208,3,1,,,,,,,,,15,,,,,,,,,,,,6.109,330.745,331.614,4,,27,2,3,,6,6,Scenario 6|Scenario 1|Scenario 5|Scenario 4|Scenario 2|Scenario 3,scenario1|item020|time1,scenario2|item044|time2,scenario3|item050|time3,scenario4|item079|time4,scenario5|item120|time5,scenario6|item133|time6,33.00169373,-96.84410095,-1
R_3k893lIC7A910gY,Default Response Set,Anonymous,,,71.15.41.172,0,1/13/2017 10:25,1/13/2017 10:28,1,1,1,1,,,15,,,,,,,,,,,,,,,,,,32.562,33.266,34.272,2,1,,,,,,,,,,,,,,,,,,,,15,15.681,15.681,16.454,1,1,,,,,,,,,,,,,,,,,15,,,,18.392,18.392,19.132,1,1,,,,,,,,,,,,,,,15,,,,,,16.426,17.449,18.151,3,1,,,,,,,,15,,,,,,,,,,,,,17.06,17.06,17.722,1,1,,,,,16,,,,,,,,,,,,,,,,21.354,21.354,22.183,1,,32,2,5,,3,5,Scenario 5|Scenario 4|Scenario 3|Scenario 1|Scenario 2|Scenario 6,scenario1|item003|time1,scenario2|item048|time2,scenario3|item069|time3,scenario4|item091|time4,scenario5|item104|time5,scenario6|item125|time6,30.30349731,-89.85829926,-1
R_2Bmp90Id72FSsQS,Default Response Set,Anonymous,,,71.45.199.232,0,1/13/2017 10:25,1/13/2017 10:28,1,1,1,1,,,,,,,,,,,,,,,,,,,,15,19.722,20.554,23.67,2,1,,,,,,,,,,,,,,,15,,,,,,18.319,18.319,19.183,1,1,,,,,,,,,,,,,15,,,,,,,,23.645,26.95,28.046,3,1,,,,,,19,,,,,,,,,,,,,,,20.173,20.173,21.012,1,1,15,,,,,,,,,,,,,,,,,,,,18.889,19.809,20.679,2,1,,,,,,,,,,,,,,16,,,,,,,30.265,31.137,33.85,2,,36,2,5,,6,7,Scenario 6|Scenario 4|Scenario 3|Scenario 2|Scenario 1|Scenario 5,scenario1|item024|time1,scenario2|item043|time2,scenario3|item065|time3,scenario4|item078|time4,scenario5|item097|time5,scenario6|item138|time6,33.519104,-86.80840302,-1
R_1rCz2A5s6l1agoz,Default Response Set,Anonymous,,,74.97.48.113,0,1/13/2017 10:24,1/13/2017 10:28,1,1,1,1,,,,,,,,,,,,,,,,,,15,,,37.609,38.785,39.865,4,1,,,,,,,,,,,,,,,,,,15,,,63.078,63.078,64.109,1,1,,,15,,,,,,,,,,,,,,,,,,27.758,29.493,30.702,3,1,,,,,18,,,,,,,,,,,,,,,,24.094,24.094,25.573,1,1,,,,,,,,,,,,,,,,,,15,,,23.417,23.417,25.56,1,1,,,,,,,,,,,,,,,,,,15,,,31.463,32.231,33.375,2,,31,1,5,,5,6,Scenario 4|Scenario 6|Scenario 5|Scenario 3|Scenario 2|Scenario 1,scenario1|item022|time1,scenario2|item046|time2,scenario3|item051|time3,scenario4|item077|time4,scenario5|item118|time5,scenario6|item142|time6,41.83790588,-71.39320374,-1
R_1JF8Lt0HkyuG9Su,Default Response Set,Anonymous,,,67.214.1.18,0,1/13/2017 10:23,1/13/2017 10:28,1,1,1,1,,,,,,17,,,,,,,,,,,,,,,31.774,36.635,37.815,3,1,,17,,,,,,,,,,,,,,,,,,,3.596,28.595,30.201,3,1,,,,,,,,,,,,,,,,,,,,15,3.097,31.709,32.524,4,1,,,,,,,,,,,15,,,,,,,,,,2.415,24.012,26.598,3,1,,,,,,,,,,,,,,,,,,,15,,3.581,26.663,28.132,3,1,,,,,,,,,,,,,,,,,,,,15,2.618,33.027,34.472,3,,37,2,5,,5,6,Scenario 4|Scenario 2|Scenario 6|Scenario 1|Scenario 3|Scenario 5,scenario1|item006|time1,scenario2|item026|time2,scenario3|item072|time3,scenario4|item087|time4,scenario5|item119|time5,scenario6|item144|time6,40.98120117,-76.95870209,-1
R_28RKC6LbcoCNBun,Default Response Set,Anonymous,,,68.36.139.34,0,1/13/2017 10:24,1/13/2017 10:28,1,1,1,1,,22,,,,,,,,,,,,,,,,,,,29.164,29.164,31.254,1,1,,,,,,,,,,,,,15,,,,,,,,24.586,25.266,27.265,2,1,,,,,,,,,,,,,,,15,,,,,,20.548,20.548,21.848,1,1,,,,16,,,,,,,,,,,,,,,,,29.593,29.593,33.418,1,1,,,,,,,,,,,,,,,19,,,,,,37.759,37.759,39.445,1,1,,15,,,,,,,,,,,,,,,,,,,36.613,36.613,37.887,1,,60,1,5,,4,9,Scenario 6|Scenario 1|Scenario 3|Scenario 5|Scenario 2|Scenario 4,scenario1|item002|time1,scenario2|item041|time2,scenario3|item067|time3,scenario4|item076|time4,scenario5|item115|time5,scenario6|item122|time6,42.25270081,-84.28890228,-1
R_2Cx37aL0HBbtwza,Default Response Set,Anonymous,,,24.126.15.131,0,1/13/2017 10:23,1/13/2017 10:28,1,1,1,1,,,,,,,,16,,,,,,,,,,,,,37.185,37.185,38.835,1,1,,,,,,,,,,,,,,,,18,,,,,37.142,37.142,38.874,1,1,,,,,,,,,,,15,,,,,,,,,,35.628,37.124,38.775,3,1,17,,,,,,,,,,,,,,,,,,,,36.704,36.704,37.732,1,1,,,,,,,,,,,,,16,,,,,,,,35.873,35.873,37.164,1,1,,,,,,,,16,,,,,,,,,,,,,30.964,30.964,32.207,1,,54,2,5,,2,5,Scenario 2|Scenario 4|Scenario 6|Scenario 3|Scenario 1|Scenario 5,scenario1|item008|time1,scenario2|item044|time2,scenario3|item063|time3,scenario4|item073|time4,scenario5|item113|time5,scenario6|item128|time6,39.4631958,-77.95210266,-1
R_1Qmavb8m2Iodsqo,Default Response Set,Anonymous,,,162.216.46.132,0,1/13/2017 10:12,1/13/2017 10:28,1,1,1,1,,,16,,,,,,,,,,,,,,,,,,1.07,5.968,6.839,5,1,,,,,,,,,,,,,,16,,,,,,,1.143,7.038,8.365,7,1,,,,,,,,,,,,,,,18,,,,,,1.998,9.678,10.857,4,1,,,,,,,,,,,,,,,,,,,,16,2.341,53.502,55.043,6,1,,,,,,,,,,,16,,,,,,,,,,2.748,8.812,9.83,4,1,,,,,,,,,,,,,,,,,,,,18,2.515,5.002,5.764,3,,33,1,5,,5,7,Scenario 5|Scenario 4|Scenario 3|Scenario 6|Scenario 1|Scenario 2,scenario1|item003|time1,scenario2|item042|time2,scenario3|item067|time3,scenario4|item096|time4,scenario5|item111|time5,scenario6|item144|time6,33.03619385,-96.67120361,-1
R_31gUd5IcMyj2oKl,Default Response Set,Anonymous,,,63.138.243.194,0,1/13/2017 10:25,1/13/2017 10:28,1,1,1,1,,,,,,,15,,,,,,,,,,,,,,26.78,26.78,27.753,1,1,,,,,,15,,,,,,,,,,,,,,,22.246,22.246,23.438,1,1,,,,,,15,,,,,,,,,,,,,,,20.127,20.127,21.291,1,1,,,,,,,,,15,,,,,,,,,,,,14.338,14.338,16.401,1,1,,,,,,,,,,,,,,,,16,,,,,26.135,26.135,27.597,1,1,,,,,,,,,,15,,,,,,,,,,,21.914,21.914,23.27,1,,36,1,5,,4,7,Scenario 1|Scenario 2|Scenario 6|Scenario 5|Scenario 4|Scenario 3,scenario1|item007|time1,scenario2|item030|time2,scenario3|item054|time3,scenario4|item085|time4,scenario5|item116|time5,scenario6|item134|time6,34.05439758,-118.2440033,-1
R_2QMnGd4geDxBS28,Default Response Set,Anonymous,,,50.205.101.43,0,1/13/2017 10:25,1/13/2017 10:28,1,1,1,1,,,16,,,,,,,,,,,,,,,,,,9.822,11.54,12.246,2,1,,15,,,,,,,,,,,,,,,,,,,50.097,50.097,51.137,1,1,,,,,,,15,,,,,,,,,,,,,,13.644,13.644,14.295,1,1,,,,,,,,,,,15,,,,,,,,,,41.029,42.479,43.913,2,1,,,,,,,,,,,15,,,,,,,,,,9.245,9.245,12.332,1,1,,,,,,,,,15,,,,,,,,,,,,12.602,12.602,13.361,1,,40,2,5,,6,3,Scenario 2|Scenario 6|Scenario 1|Scenario 3|Scenario 5|Scenario 4,scenario1|item003|time1,scenario2|item026|time2,scenario3|item055|time3,scenario4|item087|time4,scenario5|item111|time5,scenario6|item133|time6,41.54969788,-72.65309906,-1
R_2X0QnCGlL1HvsGl,Default Response Set,Anonymous,,,104.254.167.54,0,1/13/2017 10:25,1/13/2017 10:28,1,1,1,1,,,,,16,,,,,,,,,,,,,,,,51.189,56.045,57.679,5,1,,,,,15,,,,,,,,,,,,,,,,6.315,17.081,17.858,18,1,,,,,,,,,,,,,,,,15,,,,,1.839,30.488,31.569,7,1,18,,,,,,,,,,,,,,,,,,,,1.204,16.876,17.587,8,1,,,,,,,15,,,,,,,,,,,,,,1.317,12.524,13.335,11,1,,,,,,,,,,,,,,15,,,,,,,16.619,32.964,33.962,4,,27,2,2,,5,8,Scenario 1|Scenario 6|Scenario 2|Scenario 5|Scenario 3|Scenario 4,scenario1|item005|time1,scenario2|item029|time2,scenario3|item068|time3,scenario4|item073|time4,scenario5|item103|time5,scenario6|item138|time6,33.75059509,-117.8555984,-1
R_xrW74nzkdAG7Uu5,Default Response Set,Anonymous,,,99.52.188.248,0,1/13/2017 10:23,1/13/2017 10:28,1,1,1,1,,,,,,,,,,,,,,,,,,,,15,23.997,23.997,26.212,1,1,,,,15,,,,,,,,,,,,,,,,,52.731,52.731,54.267,1,1,,,,,,,,,15,,,,,,,,,,,,22.427,24.539,26.096,2,1,,,,,,,,,,,,,,,,,,16,,,51.904,60.826,63.536,3,1,,,,,,15,,,,,,,,,,,,,,,23.853,26.64,28.63,3,1,,,,,,,,,,,,,,,,,,,16,,48.958,51.74,52.755,2,,55,2,5,,3,8,Scenario 2|Scenario 6|Scenario 5|Scenario 1|Scenario 4|Scenario 3,scenario1|item024|time1,scenario2|item028|time2,scenario3|item061|time3,scenario4|item094|time4,scenario5|item102|time5,scenario6|item143|time6,38.84899902,-89.93849945,-1
R_26fp9oTf3Ao4rFf,Default Response Set,Anonymous,,,71.91.18.108,0,1/13/2017 10:18,1/13/2017 10:29,1,1,1,1,,,18,,,,,,,,,,,,,,,,,,2.379,4.322,10.443,2,1,,,,,17,,,,,,,,,,,,,,,,65.343,168.72,169.953,4,1,,,,,17,,,,,,,,,,,,,,,,4.026,108.082,109.604,2,1,,,,,,,,,,,,,,,,17,,,,,41.842,43.371,44.539,3,1,,,,,,,,16,,,,,,,,,,,,,29.729,32.818,34.75,4,1,,,,,,,,,17,,,,,,,,,,,,202.448,204.157,205.432,3,,24,2,5,,4,6,Scenario 3|Scenario 1|Scenario 4|Scenario 5|Scenario 6|Scenario 2,scenario1|item003|time1,scenario2|item029|time2,scenario3|item053|time3,scenario4|item092|time4,scenario5|item104|time5,scenario6|item133|time6,33.64950562,-86.70880127,-1
R_2OMA4hKw5nv5q4i,Default Response Set,Anonymous,,,71.31.51.110,0,1/13/2017 10:23,1/13/2017 10:29,1,1,1,1,,,,,,,,,,,,,,,,,15,,,,47.943,47.943,49.546,1,1,,,,,,,,,15,,,,,,,,,,,,48.545,48.545,50.031,1,1,,,,,,,,,,,,,,,,,,15,,,42.193,42.193,44.533,1,1,,,,,,,,,,16,,,,,,,,,,,36.841,36.841,39.225,1,1,15,,,,,,,,,,,,,,,,,,,,33.116,33.116,36.753,1,1,,,,,,,,,,,15,,,,,,,,,,34.747,34.747,36.627,1,,69,2,5,,2,7,Scenario 5|Scenario 3|Scenario 2|Scenario 1|Scenario 6|Scenario 4,scenario1|item021|time1,scenario2|item037|time2,scenario3|item070|time3,scenario4|item086|time4,scenario5|item097|time5,scenario6|item135|time6,37.36459351,-85.37580109,-1
R_1GWI8dAag9k7KxJ,Default Response Set,Anonymous,,,67.183.17.42,0,1/13/2017 10:25,1/13/2017 10:29,1,1,1,1,,,,,,,,,,,,16,,,,,,,,,3.054,30.853,31.61,13,1,16,,,,,,,,,,,,,,,,,,,,4.95,41.274,42.768,14,1,,,16,,,,,,,,,,,,,,,,,,12.712,46.74,47.207,10,1,,,,,,,,,,,,,,,18,,,,,,5.857,30.426,31.692,7,1,,,,,,,,,,,,,,,,,,,,15,10.895,27.084,29.049,6,1,,,,,,,,,,,,,,,,,15,,,,16.783,29.283,30.615,12,,25,1,5,,5,7,Scenario 5|Scenario 6|Scenario 1|Scenario 2|Scenario 4|Scenario 3,scenario1|item016|time1,scenario2|item025|time2,scenario3|item051|time3,scenario4|item091|time4,scenario5|item120|time5,scenario6|item141|time6,47.65139771,-122.4077988,-1
R_3jcxaC2tsKKAewO,Default Response Set,Anonymous,,,184.59.209.162,0,1/13/2017 10:24,1/13/2017 10:29,1,1,1,1,,,,,,,,,,,,,19,,,,,,,,37.85,37.85,43.508,1,1,,,,,,,,,,,,,,,,,15,,,,25.795,28.148,29.68,4,1,,,,,,,,,,,,,,,,18,,,,,51.349,51.349,53.206,1,1,,,,,,,,,,,,15,,,,,,,,,37.615,37.615,46.677,1,1,,18,,,,,,,,,,,,,,,,,,,54.301,55.691,56.488,2,1,,,,,,,,19,,,,,,,,,,,,,29.365,29.365,30.599,1,,44,1,5,,2,6,Scenario 4|Scenario 3|Scenario 1|Scenario 5|Scenario 2|Scenario 6,scenario1|item017|time1,scenario2|item045|time2,scenario3|item068|time3,scenario4|item088|time4,scenario5|item098|time5,scenario6|item128|time6,44.57090759,-88.1167984,-1
R_2t5OieFdjumMpnP,Default Response Set,Anonymous,,,173.80.35.225,0,1/13/2017 10:22,1/13/2017 10:29,1,1,1,1,,,,,,,,15,,,,,,,,,,,,,70.941,70.941,74.275,1,1,,15,,,,,,,,,,,,,,,,,,,35.713,35.713,36.741,1,1,,,,,16,,,,,,,,,,,,,,,,46.997,46.997,53.931,1,1,,,,,,,15,,,,,,,,,,,,,,10.033,77.262,82.601,5,1,,,,15,,,,,,,,,,,,,,,,,40.344,40.344,41.917,1,1,,,,,,,,,,15,,,,,,,,,,,57.806,59.029,61.353,2,,59,2,5,,2,8,Scenario 4|Scenario 1|Scenario 3|Scenario 6|Scenario 5|Scenario 2,scenario1|item008|time1,scenario2|item026|time2,scenario3|item053|time3,scenario4|item079|time4,scenario5|item100|time5,scenario6|item134|time6,37.81640625,-81.23290253,-1
R_1MPnETagBMEA7eN,Default Response Set,Anonymous,,,50.82.221.196,0,1/13/2017 10:25,1/13/2017 10:29,1,1,1,1,,,,,,,,,,,,,,,,,,15,,,27.561,27.561,30.533,1,1,,,,,,,,,,,,,,,,,,15,,,37.672,37.672,39.21,1,1,,,,,,,,,,,,,15,,,,,,,,35.741,46.427,47.479,3,1,,,,,,,,,,,,,,,,,15,,,,25.578,25.578,26.642,1,1,,,,,,,,,15,,,,,,,,,,,,31.928,31.928,34.313,1,1,,,15,,,,,,,,,,,,,,,,,,35.559,35.559,37.106,1,,47,2,5,,5,8,Scenario 5|Scenario 1|Scenario 6|Scenario 2|Scenario 3|Scenario 4,scenario1|item022|time1,scenario2|item046|time2,scenario3|item065|time3,scenario4|item093|time4,scenario5|item109|time5,scenario6|item123|time6,40.14619446,-88.97460175,-1
R_3pl0zCmdJp8vMO9,Default Response Set,Anonymous,,,208.80.170.212,0,1/13/2017 10:26,1/13/2017 10:29,1,1,1,1,,,,,,16,,,,,,,,,,,,,,,19.845,20.517,20.897,2,1,,,,,,,,,,,,,,,,,,,15,,25.489,25.489,26.533,1,1,,,,,,,,,,,,,,,,,,,15,,10.18,10.18,11.783,1,1,,,,,,,,,,16,,,,,,,,,,,21.468,21.812,22.415,2,1,,,,,,,,15,,,,,,,,,,,,,17.896,19.328,20.232,4,1,,,,,,,,,,,,,,,,15,,,,,0.092,25.491,26.343,5,,21,1,2,,4,7,Scenario 6|Scenario 2|Scenario 1|Scenario 5|Scenario 4|Scenario 3,scenario1|item006|time1,scenario2|item047|time2,scenario3|item071|time3,scenario4|item086|time4,scenario5|item104|time5,scenario6|item140|time6,27.46150208,-97.84369659,-1
